@relation Dataset_persona_comas_res

@attribute Zona {Urbana,Rural}
@attribute Sexo {Hombre,Mujer}
@attribute Edad numeric
@attribute 'Estado Civil' numeric
@attribute Pueblo numeric
@attribute 'Nivel edu' numeric
@attribute Matricula {no,si}
@attribute 'Prox Nivel ed' numeric

@data
Urbana,Hombre,30,1,2,32,no,0
Urbana,Hombre,76,6,2,21,no,0
Urbana,Mujer,30,1,2,32,si,72
Urbana,Hombre,47,2,2,22,no,0
Urbana,Mujer,40,2,2,21,no,0
Urbana,Hombre,19,1,2,72,si,72
Urbana,Hombre,69,2,2,23,no,0
Urbana,Mujer,58,2,2,21,no,0
Urbana,Hombre,20,1,2,42,si,72
Urbana,Mujer,35,4,1,32,no,0
Urbana,Hombre,7,1,1,13,si,41
Urbana,Hombre,5,1,1,13,si,13
Urbana,Hombre,48,2,1,23,no,0
Urbana,Mujer,45,2,1,23,no,0
Urbana,Mujer,18,1,1,42,si,42
Urbana,Hombre,10,1,1,41,si,41
Urbana,Hombre,39,2,1,31,no,0
Urbana,Mujer,37,2,1,31,no,0
Urbana,Hombre,15,1,1,42,si,42
Urbana,Mujer,13,1,1,41,si,42
Urbana,Hombre,11,1,1,41,si,41
Urbana,Hombre,0,1,2,0,no,0
Urbana,Hombre,59,2,1,23,no,0
Urbana,Mujer,55,2,1,22,no,0
Urbana,Mujer,30,1,2,72,no,0
Urbana,Hombre,20,1,2,72,si,72
Urbana,Hombre,15,1,2,42,si,42
Urbana,Mujer,13,1,2,41,si,42
Urbana,Mujer,11,1,2,41,si,41
Urbana,Hombre,43,2,2,23,no,0
Urbana,Mujer,35,2,2,77,no,0
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,15,1,2,42,si,42
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,28,4,2,32,no,0
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,38,2,2,32,no,0
Urbana,Mujer,36,2,2,32,no,0
Urbana,Hombre,3,1,2,0,no,0
Urbana,Mujer,54,4,2,22,no,0
Urbana,Mujer,19,1,2,42,si,72
Urbana,Mujer,39,2,2,31,no,0
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,10,1,2,41,si,41
Urbana,Mujer,4,1,2,11,no,0
Urbana,Hombre,35,2,2,32,no,0
Urbana,Mujer,32,2,2,32,no,0
Urbana,Hombre,4,1,2,11,si,13
Urbana,Hombre,40,2,1,22,no,0
Urbana,Mujer,38,2,1,32,no,0
Urbana,Mujer,12,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,35,3,2,32,no,0
Urbana,Mujer,33,3,2,32,no,0
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,7,1,2,41,si,41
Urbana,Hombre,3,1,2,0,no,0
Urbana,Hombre,38,3,2,32,no,0
Urbana,Mujer,35,3,2,32,no,0
Urbana,Mujer,4,1,2,11,no,0
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,38,3,2,32,no,0
Urbana,Mujer,31,3,2,32,no,0
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,35,3,2,32,no,0
Urbana,Mujer,29,3,2,32,no,0
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,6,1,2,13,si,41
Urbana,Mujer,64,6,2,21,no,0
Urbana,Mujer,49,4,1,21,no,0
Urbana,Mujer,18,1,1,42,si,42
Urbana,Mujer,17,1,1,42,si,42
Urbana,Hombre,16,1,1,41,no,0
Urbana,Mujer,14,1,1,41,no,0
Urbana,Mujer,13,1,1,42,si,42
Urbana,Mujer,30,1,1,32,no,0
Urbana,Hombre,1,1,2,0,no,0
Urbana,Hombre,60,4,1,21,no,0
Urbana,Hombre,38,2,1,32,no,0
Urbana,Mujer,28,2,1,32,no,0
Urbana,Mujer,12,1,2,41,si,41
Urbana,Mujer,7,1,2,41,si,41
Urbana,Hombre,6,1,2,13,si,41
Urbana,Hombre,1,1,2,0,no,0
Urbana,Mujer,65,1,1,21,no,0
Urbana,Hombre,32,2,1,32,no,0
Urbana,Mujer,30,2,1,32,no,0
Urbana,Mujer,9,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Mujer,4,1,2,11,no,0
Urbana,Mujer,0,1,2,0,no,0
Urbana,Hombre,42,3,2,23,no,0
Urbana,Mujer,43,3,2,23,no,0
Urbana,Hombre,20,1,2,42,si,72
Urbana,Hombre,16,1,2,42,si,42
Urbana,Mujer,26,1,2,32,no,0
Urbana,Hombre,41,2,1,22,no,0
Urbana,Mujer,38,2,1,31,no,0
Urbana,Hombre,8,1,1,41,si,41
Urbana,Mujer,6,1,1,13,si,41
Urbana,Mujer,45,1,2,23,no,0
Urbana,Mujer,10,1,2,41,si,41
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,58,2,2,23,no,0
Urbana,Mujer,55,2,1,22,no,0
Urbana,Hombre,22,1,2,72,si,72
Urbana,Mujer,20,1,2,72,si,72
Urbana,Hombre,18,1,2,42,si,72
Urbana,Hombre,30,1,1,32,no,0
Urbana,Hombre,45,2,2,23,no,0
Urbana,Mujer,40,2,2,23,no,0
Urbana,Hombre,15,1,2,42,si,42
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,6,1,2,13,si,41
Urbana,Hombre,32,3,1,32,no,0
Urbana,Mujer,30,3,1,32,no,0
Urbana,Mujer,7,1,1,13,si,41
Urbana,Mujer,62,6,1,21,no,0
Urbana,Hombre,48,2,2,23,no,0
Urbana,Mujer,40,2,2,21,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Mujer,14,1,2,42,si,42
Urbana,Hombre,35,2,2,32,no,0
Urbana,Mujer,30,2,2,32,no,0
Urbana,Mujer,51,6,2,22,no,0
Urbana,Mujer,25,1,2,42,no,0
Urbana,Hombre,18,1,2,42,si,42
Urbana,Hombre,40,3,1,23,no,0
Urbana,Mujer,36,3,2,32,no,0
Urbana,Mujer,4,1,2,11,si,13
Urbana,Hombre,64,2,1,22,no,0
Urbana,Hombre,19,1,1,42,si,72
Urbana,Hombre,48,2,1,72,no,0
Urbana,Mujer,45,2,1,32,no,0
Urbana,Hombre,12,1,2,41,si,42
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,38,2,1,32,no,0
Urbana,Mujer,36,2,1,31,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Hombre,8,1,2,41,si,41
Urbana,Mujer,4,1,2,11,no,0
Urbana,Hombre,72,2,2,21,no,0
Urbana,Mujer,72,2,2,22,no,0
Urbana,Mujer,36,1,2,32,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,15,1,2,42,si,42
Urbana,Hombre,27,3,2,31,no,0
Urbana,Mujer,23,3,2,31,no,0
Urbana,Hombre,4,1,2,11,si,13
Urbana,Mujer,0,1,2,0,no,0
Urbana,Hombre,44,2,1,23,no,0
Urbana,Mujer,38,2,1,32,no,0
Urbana,Hombre,23,1,1,72,si,72
Urbana,Mujer,21,1,1,77,no,0
Urbana,Hombre,72,2,2,21,no,0
Urbana,Mujer,61,2,2,21,no,0
Urbana,Mujer,53,2,1,21,no,0
Urbana,Hombre,53,2,1,22,no,0
Urbana,Mujer,21,1,1,42,si,72
Urbana,Hombre,40,2,2,23,no,0
Urbana,Mujer,40,2,2,21,no,0
Urbana,Hombre,18,1,2,42,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,31,3,2,32,no,0
Urbana,Mujer,32,3,2,31,no,0
Urbana,Hombre,16,1,2,42,si,42
Urbana,Hombre,12,1,2,41,si,42
Urbana,Mujer,6,1,2,41,si,41
Urbana,Hombre,4,1,2,11,si,13
Urbana,Hombre,29,1,2,32,si,81
Urbana,Hombre,24,3,2,42,si,77
Urbana,Mujer,24,3,2,42,no,0
Urbana,Mujer,60,2,2,23,no,0
Urbana,Hombre,62,2,2,23,no,0
Urbana,Hombre,64,2,1,22,no,0
Urbana,Mujer,61,2,1,21,no,0
Urbana,Hombre,51,2,2,23,no,0
Urbana,Mujer,49,2,1,23,no,0
Urbana,Mujer,28,1,2,77,si,77
Urbana,Hombre,21,1,2,72,si,72
Urbana,Mujer,10,1,2,42,si,42
Urbana,Mujer,65,4,2,23,no,0
Urbana,Hombre,22,1,2,42,si,77
Urbana,Hombre,30,2,2,32,no,0
Urbana,Mujer,24,2,2,42,no,0
Urbana,Mujer,4,1,2,11,no,0
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,0,1,2,0,no,0
Urbana,Hombre,28,2,2,32,no,0
Urbana,Mujer,23,2,2,42,no,0
Urbana,Hombre,1,1,2,0,no,0
Urbana,Mujer,52,6,2,22,no,0
Urbana,Hombre,28,3,2,32,no,0
Urbana,Mujer,21,3,2,42,no,0
Urbana,Mujer,0,1,2,0,no,0
Urbana,Mujer,59,2,2,23,no,0
Urbana,Mujer,28,1,2,77,no,0
Urbana,Mujer,22,1,2,72,si,72
Urbana,Hombre,14,1,2,42,si,42
Urbana,Hombre,38,2,1,77,no,0
Urbana,Mujer,39,2,1,71,no,0
Urbana,Mujer,15,1,1,42,si,42
Urbana,Hombre,33,2,1,31,no,0
Urbana,Mujer,30,2,1,32,no,0
Urbana,Hombre,11,1,1,41,si,41
Urbana,Hombre,9,1,1,41,si,41
Urbana,Mujer,8,1,1,41,si,41
Urbana,Hombre,28,1,1,72,si,72
Urbana,Hombre,47,2,1,21,no,0
Urbana,Mujer,39,2,1,31,no,0
Urbana,Hombre,17,1,1,42,no,0
Urbana,Mujer,14,1,1,41,si,42
Urbana,Hombre,11,1,1,41,si,41
Urbana,Mujer,9,1,1,41,si,41
Urbana,Hombre,5,1,1,11,si,13
Urbana,Hombre,28,3,2,32,no,0
Urbana,Mujer,29,3,2,32,si,81
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,52,6,2,23,no,0
Urbana,Mujer,23,1,2,42,si,81
Urbana,Hombre,21,1,2,72,si,72
Urbana,Mujer,69,6,2,21,no,0
Urbana,Hombre,38,2,2,32,no,0
Urbana,Mujer,35,2,2,32,no,0
Urbana,Mujer,15,1,2,42,si,42
Urbana,Mujer,12,1,2,41,si,42
Urbana,Hombre,26,1,1,32,si,72
Urbana,Hombre,35,2,2,32,no,0
Urbana,Mujer,30,2,2,32,no,0
Urbana,Hombre,10,1,1,41,si,41
Urbana,Mujer,7,1,1,41,si,41
Urbana,Mujer,46,1,1,23,no,0
Urbana,Mujer,22,1,2,77,no,0
Urbana,Mujer,19,1,2,42,si,77
Urbana,Mujer,46,1,2,23,no,0
Urbana,Hombre,24,1,2,77,si,77
Urbana,Hombre,21,1,2,42,si,77
Urbana,Hombre,14,1,2,42,si,42
Urbana,Hombre,61,2,1,23,no,0
Urbana,Mujer,62,2,1,23,no,0
Urbana,Hombre,35,2,1,32,no,0
Urbana,Mujer,30,2,1,32,no,0
Urbana,Mujer,10,1,1,41,si,41
Urbana,Mujer,6,1,1,13,si,41
Urbana,Hombre,25,3,2,42,no,0
Urbana,Mujer,25,3,2,42,no,0
Urbana,Mujer,45,6,1,21,no,0
Urbana,Mujer,22,1,1,72,si,72
Urbana,Hombre,55,6,1,21,no,0
Urbana,Hombre,65,2,2,23,no,0
Urbana,Hombre,48,1,2,23,no,0
Urbana,Hombre,55,6,1,77,no,0
Urbana,Hombre,32,3,2,32,no,0
Urbana,Mujer,31,3,2,32,no,0
Urbana,Hombre,12,1,2,41,si,42
Urbana,Hombre,7,1,2,41,si,41
Urbana,Mujer,4,1,2,11,si,13
Urbana,Hombre,49,2,2,23,no,0
Urbana,Mujer,43,2,2,23,no,0
Urbana,Hombre,22,1,2,42,si,72
Urbana,Hombre,19,1,2,42,si,42
Urbana,Hombre,4,1,2,11,si,13
Urbana,Mujer,35,4,2,32,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Mujer,14,1,2,42,si,42
Urbana,Hombre,35,2,2,32,no,0
Urbana,Mujer,35,2,2,32,no,0
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,13,1,2,42,si,42
Urbana,Mujer,10,1,2,41,si,41
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,34,3,1,72,si,72
Urbana,Mujer,35,3,1,72,no,0
Urbana,Hombre,7,1,1,41,si,41
Urbana,Mujer,3,1,1,0,no,0
Urbana,Mujer,63,2,1,21,no,0
Urbana,Hombre,29,1,2,32,no,0
Urbana,Hombre,25,3,2,32,no,0
Urbana,Mujer,21,3,2,42,no,0
Urbana,Hombre,4,1,2,11,si,13
Urbana,Mujer,3,1,2,0,no,0
Urbana,Mujer,1,1,2,0,no,0
Urbana,Hombre,23,3,2,42,no,0
Urbana,Mujer,22,3,2,42,no,0
Urbana,Hombre,1,1,2,0,no,0
Urbana,Hombre,0,1,2,0,no,0
Urbana,Hombre,30,2,2,77,no,0
Urbana,Mujer,28,2,2,32,no,0
Urbana,Hombre,10,1,2,41,si,41
Urbana,Mujer,7,1,2,41,si,41
Urbana,Hombre,5,1,2,13,si,13
Urbana,Hombre,82,2,1,23,no,0
Urbana,Mujer,77,2,2,21,no,0
Urbana,Mujer,44,1,1,72,si,72
Urbana,Hombre,82,2,2,23,no,0
Urbana,Mujer,71,2,2,22,no,0
Urbana,Hombre,28,1,2,72,si,72
Urbana,Hombre,43,2,2,72,si,72
Urbana,Mujer,40,2,2,72,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Hombre,14,1,2,42,si,42
Urbana,Hombre,4,1,2,11,si,13
Urbana,Hombre,40,3,2,72,si,72
Urbana,Mujer,30,3,2,72,no,0
Urbana,Hombre,6,1,2,13,si,13
Urbana,Mujer,71,2,1,21,no,0
Urbana,Hombre,72,2,1,21,no,0
Urbana,Mujer,40,2,1,32,no,0
Urbana,Hombre,38,2,1,32,no,0
Urbana,Mujer,12,1,2,41,si,41
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,44,3,2,23,no,0
Urbana,Mujer,45,3,2,23,no,0
Urbana,Mujer,24,1,2,72,si,72
Urbana,Mujer,19,1,2,42,si,77
Urbana,Hombre,38,2,2,72,no,0
Urbana,Mujer,39,2,2,72,no,0
Urbana,Mujer,10,1,2,41,si,41
Urbana,Mujer,6,1,2,13,si,41
Urbana,Mujer,39,4,1,32,no,0
Urbana,Mujer,19,1,2,77,si,77
Urbana,Mujer,16,1,2,42,si,42
Urbana,Hombre,14,1,2,42,si,42
Urbana,Mujer,20,1,2,72,si,72
Urbana,Hombre,76,6,1,21,no,0
Urbana,Hombre,35,2,2,32,no,0
Urbana,Mujer,35,2,2,32,no,0
Urbana,Hombre,15,1,2,42,si,42
Urbana,Mujer,12,1,2,41,si,42
Urbana,Hombre,9,1,2,41,si,41
Urbana,Mujer,6,1,2,13,si,41
Urbana,Mujer,1,1,2,0,no,0
Urbana,Hombre,36,2,1,77,no,0
Urbana,Mujer,29,2,2,77,no,0
Urbana,Mujer,8,1,2,41,si,41
Urbana,Mujer,6,1,2,13,si,13
Urbana,Hombre,38,2,1,32,no,0
Urbana,Mujer,35,2,1,32,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Hombre,14,1,2,42,si,42
Urbana,Mujer,11,1,2,41,si,41
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,40,2,2,72,no,0
Urbana,Mujer,38,2,2,32,no,0
Urbana,Hombre,45,2,1,23,no,0
Urbana,Mujer,43,2,1,23,no,0
Urbana,Hombre,21,1,2,72,si,72
Urbana,Mujer,19,1,2,42,si,72
Urbana,Hombre,5,1,2,11,si,13
Urbana,Mujer,63,6,1,21,no,0
Urbana,Hombre,33,2,2,32,no,0
Urbana,Mujer,31,2,2,32,no,0
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,60,2,2,21,no,0
Urbana,Mujer,58,2,1,21,no,0
Urbana,Mujer,23,1,2,72,si,72
Urbana,Mujer,22,1,2,72,si,72
Urbana,Mujer,20,1,2,42,si,72
Urbana,Mujer,18,1,2,42,si,81
Urbana,Mujer,12,1,2,41,si,42
Urbana,Mujer,10,1,2,41,si,41
Urbana,Hombre,25,1,2,71,no,0
Urbana,Hombre,35,2,2,32,no,0
Urbana,Mujer,30,2,2,71,no,0
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,4,1,2,11,si,13
Urbana,Hombre,74,6,1,22,no,0
Urbana,Hombre,46,4,2,77,no,0
Urbana,Mujer,17,1,2,42,si,42
Urbana,Mujer,36,2,1,32,no,0
Urbana,Hombre,37,2,1,32,no,0
Urbana,Hombre,9,1,2,41,si,41
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,45,2,1,32,no,0
Urbana,Mujer,40,2,1,32,no,0
Urbana,Hombre,20,1,2,42,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Hombre,1,1,2,0,no,0
Urbana,Hombre,22,2,2,42,no,0
Urbana,Mujer,22,2,2,42,no,0
Urbana,Mujer,3,1,3,0,no,0
Urbana,Hombre,82,6,2,21,no,0
Urbana,Mujer,40,5,1,71,no,0
Urbana,Hombre,19,1,2,72,si,72
Urbana,Hombre,18,1,2,42,si,72
Urbana,Hombre,27,2,2,77,no,0
Urbana,Mujer,25,2,2,72,no,0
Urbana,Hombre,1,1,2,0,no,0
Urbana,Hombre,37,2,1,32,no,0
Urbana,Mujer,35,2,1,32,no,0
Urbana,Hombre,33,3,1,77,no,0
Urbana,Mujer,33,3,1,32,no,0
Urbana,Mujer,9,1,2,41,si,41
Urbana,Mujer,3,1,2,0,no,0
Urbana,Hombre,40,2,1,23,no,0
Urbana,Mujer,40,2,1,23,no,0
Urbana,Hombre,16,1,1,42,si,42
Urbana,Mujer,14,1,2,42,si,42
Urbana,Mujer,12,2,1,41,si,41
Urbana,Mujer,43,4,1,71,no,0
Urbana,Hombre,21,3,1,42,no,0
Urbana,Mujer,23,3,1,42,no,0
Urbana,Hombre,4,1,2,11,no,0
Urbana,Hombre,1,1,2,0,no,0
Urbana,Hombre,19,3,1,42,no,0
Urbana,Mujer,18,3,1,42,no,0
Urbana,Mujer,0,1,2,0,no,0
Urbana,Hombre,44,2,1,23,no,0
Urbana,Mujer,42,2,2,23,no,0
Urbana,Hombre,27,2,1,32,no,0
Urbana,Mujer,23,2,2,42,no,0
Urbana,Mujer,5,1,2,13,si,13
Urbana,Hombre,2,1,2,0,no,0
Urbana,Hombre,28,2,2,72,no,0
Urbana,Mujer,25,2,2,72,no,0
Urbana,Mujer,1,1,2,0,no,0
Urbana,Hombre,48,2,2,77,no,0
Urbana,Mujer,48,2,2,23,no,0
Urbana,Mujer,25,1,2,72,si,72
Urbana,Hombre,20,1,2,42,si,72
Urbana,Hombre,30,2,2,72,no,0
Urbana,Mujer,25,2,2,72,si,72
Urbana,Hombre,5,1,2,13,si,13
Urbana,Hombre,26,2,2,72,si,72
Urbana,Mujer,24,2,2,72,no,0
Urbana,Mujer,6,1,2,13,si,41
Urbana,Hombre,56,2,2,22,no,0
Urbana,Mujer,54,2,2,21,no,0
Urbana,Hombre,28,1,2,77,si,77
Urbana,Mujer,27,1,2,72,no,0
Urbana,Hombre,24,1,2,72,si,72
Urbana,Hombre,22,1,2,77,si,77
Urbana,Mujer,19,1,2,42,si,77
Urbana,Hombre,31,2,2,31,no,0
Urbana,Mujer,31,2,2,32,no,0
Urbana,Hombre,58,2,2,23,no,0
Urbana,Mujer,59,2,1,21,no,0
Urbana,Mujer,23,1,2,42,no,0
Urbana,Hombre,6,1,2,13,si,41
Urbana,Mujer,4,1,2,11,no,0
Urbana,Hombre,27,2,2,77,no,0
Urbana,Mujer,25,2,1,32,no,0
Urbana,Hombre,2,1,2,0,no,0
Urbana,Mujer,78,6,2,23,no,0
Urbana,Hombre,75,5,1,72,no,0
Urbana,Hombre,22,1,1,72,si,72
Urbana,Hombre,62,2,1,21,no,0
Urbana,Mujer,60,2,1,21,no,0
Urbana,Mujer,25,1,1,72,si,72
Urbana,Hombre,21,1,1,42,no,0
Urbana,Mujer,31,5,1,72,si,72
Urbana,Hombre,11,1,2,41,si,41
Urbana,Hombre,48,2,1,72,no,0
Urbana,Mujer,45,2,1,72,no,0
Urbana,Mujer,22,1,2,72,si,72
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,80,2,1,21,no,0
Urbana,Mujer,78,2,1,21,no,0
Urbana,Mujer,55,2,1,72,no,0
Urbana,Hombre,32,1,1,72,si,74
Urbana,Hombre,56,2,2,23,no,0
Urbana,Mujer,56,2,2,23,no,0
Urbana,Mujer,29,1,2,72,no,0
Urbana,Hombre,27,1,2,72,si,72
Urbana,Mujer,23,1,2,72,si,72
Urbana,Hombre,20,1,2,42,si,72
Urbana,Mujer,61,6,2,21,no,0
Urbana,Hombre,38,1,2,72,no,0
Urbana,Hombre,72,2,1,72,no,0
Urbana,Mujer,72,2,1,23,no,0
Urbana,Hombre,38,2,2,72,no,0
Urbana,Mujer,35,2,2,77,no,0
Urbana,Hombre,17,1,2,42,si,42
Urbana,Hombre,10,1,2,41,si,41
Urbana,Hombre,8,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,39,2,2,73,no,0
Urbana,Mujer,37,2,2,32,no,0
Urbana,Mujer,8,1,2,41,si,41
Urbana,Hombre,53,2,2,23,no,0
Urbana,Mujer,48,2,2,77,no,0
Urbana,Hombre,20,1,2,72,si,72
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,62,2,2,23,no,0
Urbana,Mujer,57,2,1,23,no,0
Urbana,Hombre,46,2,1,21,no,0
Urbana,Mujer,40,2,1,21,no,0
Urbana,Hombre,24,1,2,77,si,77
Urbana,Mujer,19,1,2,42,si,72
Urbana,Hombre,16,1,2,42,si,42
Urbana,Mujer,14,1,2,42,si,42
Urbana,Hombre,12,1,2,41,si,41
Urbana,Mujer,59,1,1,21,no,0
Urbana,Mujer,55,1,1,22,no,0
Urbana,Hombre,37,2,1,32,no,0
Urbana,Mujer,37,2,1,32,no,0
Urbana,Hombre,12,1,1,41,si,42
Urbana,Hombre,10,1,1,41,si,41
Urbana,Hombre,5,1,1,13,si,13
Urbana,Hombre,52,2,1,23,no,0
Urbana,Mujer,47,2,1,22,no,0
Urbana,Hombre,28,1,1,77,no,0
Urbana,Hombre,27,1,1,77,si,77
Urbana,Mujer,24,1,2,72,si,72
Urbana,Hombre,20,1,2,42,si,72
Urbana,Mujer,62,6,1,21,no,0
Urbana,Hombre,30,3,2,32,no,0
Urbana,Mujer,31,3,2,31,no,0
Urbana,Hombre,6,1,2,13,si,13
Urbana,Hombre,29,2,1,32,no,0
Urbana,Mujer,27,2,2,32,no,0
Urbana,Hombre,32,2,2,32,no,0
Urbana,Mujer,33,2,2,32,no,0
Urbana,Mujer,9,1,2,41,si,41
Urbana,Mujer,4,1,2,11,si,13
Urbana,Hombre,0,1,2,0,no,0
Urbana,Hombre,26,2,1,32,no,0
Urbana,Mujer,26,2,2,72,no,0
Urbana,Hombre,6,1,2,13,si,13
Urbana,Hombre,4,1,2,11,no,0
Urbana,Hombre,30,1,1,32,no,0
Urbana,Hombre,65,2,1,23,no,0
Urbana,Mujer,58,2,1,21,no,0
Urbana,Hombre,24,1,2,42,no,0
Urbana,Mujer,29,2,2,32,no,0
Urbana,Hombre,30,2,2,32,no,0
Urbana,Mujer,9,1,2,41,si,41
Urbana,Mujer,5,1,2,13,si,13
Urbana,Hombre,43,2,2,77,no,0
Urbana,Mujer,30,2,2,32,no,0
Urbana,Hombre,12,1,2,41,si,42
Urbana,Hombre,3,1,2,0,no,0
Urbana,Hombre,29,2,1,72,no,0
Urbana,Mujer,37,2,1,32,no,0
Urbana,Hombre,46,2,2,22,no,0
Urbana,Mujer,35,2,2,31,no,0
Urbana,Hombre,11,1,2,41,si,41
Urbana,Mujer,9,1,2,41,si,41
Urbana,Hombre,7,1,2,41,si,41
Urbana,Hombre,40,2,1,23,no,0
Urbana,Mujer,38,2,1,32,no,0
Urbana,Mujer,18,1,2,42,si,42
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,13,1,2,42,si,42
Urbana,Hombre,52,2,2,22,no,0
Urbana,Mujer,52,2,2,21,no,0
Urbana,Mujer,32,1,2,77,si,77
Urbana,Mujer,20,1,2,72,si,72
Urbana,Hombre,58,6,2,23,no,0
Urbana,Mujer,27,1,2,72,no,0
Urbana,Mujer,24,1,2,72,si,72
Urbana,Hombre,40,2,2,32,no,0
Urbana,Mujer,39,2,1,32,no,0
Urbana,Mujer,20,1,2,72,si,72
Urbana,Mujer,18,1,2,42,si,42
Urbana,Mujer,29,1,2,32,no,0
Urbana,Hombre,36,4,2,72,no,0
Urbana,Hombre,3,1,2,0,no,0
Urbana,Hombre,68,2,2,21,no,0
Urbana,Mujer,74,2,1,11,no,0
Urbana,Hombre,36,1,2,72,si,72
Urbana,Mujer,33,1,2,72,si,72
Urbana,Hombre,83,5,1,21,no,0
Urbana,Hombre,56,1,1,23,no,0
Urbana,Mujer,50,6,1,23,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Mujer,15,1,2,42,si,42
Urbana,Hombre,12,1,2,41,si,42
Urbana,Hombre,59,4,1,22,no,0
Urbana,Mujer,4,1,2,11,si,13
Urbana,Hombre,50,2,1,23,no,0
Urbana,Mujer,47,2,1,23,no,0
Urbana,Hombre,26,1,1,72,no,0
Urbana,Hombre,41,2,1,23,no,0
Urbana,Mujer,37,2,2,32,no,0
Urbana,Mujer,16,1,2,42,si,42
Urbana,Mujer,10,1,2,41,si,41
Urbana,Hombre,62,6,1,23,no,0
Urbana,Hombre,69,2,2,77,no,0
Urbana,Mujer,64,2,2,21,no,0
Urbana,Hombre,31,1,2,77,no,0
Urbana,Hombre,24,1,2,72,si,72
Urbana,Mujer,47,4,2,23,no,0
Urbana,Mujer,30,1,2,77,no,0
Urbana,Mujer,26,1,2,77,no,0
Urbana,Mujer,21,1,2,77,no,0
Urbana,Hombre,15,1,2,42,si,42
Urbana,Hombre,31,2,1,31,no,0
Urbana,Mujer,25,2,1,42,no,0
Urbana,Mujer,9,1,2,41,si,41
Urbana,Mujer,6,1,2,13,si,41
Urbana,Hombre,52,2,1,23,no,0
Urbana,Mujer,47,2,2,22,no,0
Urbana,Mujer,29,1,2,72,no,0
Urbana,Mujer,26,2,2,72,si,72
Urbana,Mujer,1,1,2,0,no,0
Urbana,Mujer,43,4,2,77,no,0
Urbana,Hombre,18,1,2,42,si,42
Urbana,Mujer,11,1,2,41,si,41
Urbana,Hombre,54,2,1,23,no,0
Urbana,Mujer,53,2,1,22,no,0
Urbana,Mujer,25,1,2,72,si,72
Urbana,Hombre,23,1,2,72,si,72
Urbana,Hombre,28,2,2,32,no,0
Urbana,Mujer,24,2,1,42,no,0
Urbana,Hombre,9,1,1,41,si,41
Urbana,Mujer,7,1,1,41,si,41
Urbana,Hombre,26,3,2,32,no,0
Urbana,Mujer,25,3,2,42,no,0
Urbana,Mujer,2,1,2,0,no,0
Urbana,Hombre,50,2,2,73,no,0
Urbana,Mujer,45,2,2,72,no,0
Urbana,Hombre,20,1,2,72,si,72
Urbana,Hombre,17,1,2,42,si,42
Urbana,Hombre,13,1,2,42,si,42
Urbana,Hombre,21,3,2,42,no,0
Urbana,Mujer,20,3,2,42,no,0
Urbana,Hombre,0,1,2,0,no,0
Urbana,Mujer,50,6,1,11,no,0
Urbana,Hombre,65,2,1,22,no,0
Urbana,Mujer,55,2,1,11,no,0
Urbana,Hombre,45,2,2,72,no,0
Urbana,Mujer,40,2,2,72,no,0
Urbana,Mujer,17,1,2,42,si,42
Urbana,Hombre,33,1,1,32,no,0
Urbana,Mujer,24,1,1,72,si,72
Urbana,Mujer,17,1,2,42,si,42
